timestamp,SFH3,SFH4,SFH5,SFH7,SFH9,SFH12,SFH14,SFH16,SFH18,SFH19,SFH20,SFH21,SFH22,SFH27,SFH28,SFH29,SFH30,SFH32,SFH34,SFH36,SFH38,SFH39
2019-01-01 12:30:00+01:00,0.44951412,0.15577145,0.3555622,1.0771081,0.63849634,1.0349547,0.44298235,0.11958233,0.12535767,0.3637749,0.6038261,0.2440001,0.12454722,0.040501665,0.31354278,0.118495554,0.22216545,0.17738745,0.17656334,0.236926,0.73526925,1.1499991
2019-01-01 12:45:00+01:00,0.34105256,0.20658778,1.4288924,0.47248545,1.6056006,0.17087322,0.5443961,0.30688488,1.5158397,0.35936987,0.5153285,0.224415,1.4075019,0.11151455,1.644486,0.14285922,0.145786,0.13042822,0.17457178,0.22492278,0.50251955,0.27995968
2019-01-01 13:00:00+01:00,0.33589488,0.27891222,0.32063922,0.39617157,0.62141234,0.103345,0.44557524,0.14979267,0.228288,0.32343045,1.243446,0.15725955,1.7784808,0.10886656,1.4793689,0.14457133,0.17920555,0.12235066,0.17525,0.22888544,0.41441724,0.99114513
2019-01-01 13:15:00+01:00,0.35092288,0.22264156,0.44155845,0.17989567,0.40946734,0.18778722,0.38420722,0.13626133,0.17815289,0.7006547,2.1474142,0.112680666,0.9574502,0.089229554,0.5571352,0.20289578,0.14745311,0.12086422,0.18972678,0.20916633,0.6864319,0.5736409
2019-01-01 13:30:00+01:00,0.99540657,0.61594045,0.5084782,0.3061978,0.48172933,0.19019456,0.38486278,0.12721345,0.14407945,0.41266713,0.6942942,0.11193633,3.1764724,0.075032115,0.119819775,2.0492876,0.17875034,0.15834889,0.222301,0.20185877,0.7500238,2.4778001
2019-01-01 13:45:00+01:00,0.34366578,0.47919866,0.42479756,0.31582266,0.40666667,0.21026766,0.33872077,0.06962778,0.25391302,0.38510966,0.34281045,0.19221267,0.7965745,0.1295099,0.1773969,0.74323076,0.14631778,0.19288355,0.19831444,0.20558289,0.5674816,0.5002727
2019-01-01 14:00:00+01:00,0.40839812,0.42259055,0.76755255,0.24236466,0.69524354,0.23992744,0.3051601,0.433975,0.10423978,0.4131371,0.38576323,0.194471,0.22579822,0.14507955,0.156098,0.31072557,0.35605165,0.12534077,0.17429967,0.3815551,0.4613471,0.34936544
2019-01-01 14:15:00+01:00,0.41400367,0.36414766,0.36355734,0.20727411,4.5992846,1.5531629,0.342179,0.1552391,0.09614322,0.43327445,0.3593968,0.13128522,1.1102049,0.310582,0.94724256,0.34635356,0.15391423,0.120673224,0.171227,0.22671011,0.44363266,2.6999195
2019-01-01 14:30:00+01:00,0.47235212,0.40042466,0.38309443,0.17154166,2.6789393,0.39992988,0.31015712,0.121504664,0.13766511,0.5744881,0.31430712,0.11235711,1.870125,0.12551545,1.4338616,0.359315,0.07017511,0.39884812,0.35234824,0.2144421,0.4220251,0.7122023
2019-01-01 14:45:00+01:00,0.43201113,0.30152178,0.37015456,0.096341886,1.236914,0.27735755,0.31629723,0.70943934,0.15032122,0.5049073,0.34554845,0.80084676,0.16926056,0.16940512,0.96987164,0.3200241,0.16092256,0.57259065,0.168449,0.21448533,0.5047773,0.19043589
2019-01-01 15:00:00+01:00,0.32656646,0.30038467,0.9037856,0.42475623,0.28634667,0.94969547,0.36255744,0.37536377,0.33577543,0.40800443,0.318974,0.70682335,0.166396,0.14497167,1.0749657,0.35186613,0.14372434,0.46413055,0.16797467,0.323,0.56546324,0.113028556
2019-01-01 15:15:00+01:00,0.2595221,0.281538,0.41813123,0.152428,0.24274477,0.236485,0.32479066,0.12714289,0.107730776,0.5818052,0.28810167,0.47822613,0.22308,0.109019555,0.48830032,0.39005312,0.11591767,0.46089557,0.181964,0.45116878,0.468175,0.10469744
2019-01-01 15:30:00+01:00,0.3019621,0.18721645,0.2987431,0.12476055,0.26663765,0.249933,0.93119454,0.10540311,0.10214267,0.5402188,0.29947466,0.15780322,1.3166871,0.13244733,0.4169361,0.12629122,0.10796322,0.45130467,0.22408812,0.48859766,0.2779919,0.14434044
2019-01-01 15:45:00+01:00,0.20795134,0.167788,0.24871,0.07601989,0.23949389,2.8177297,0.6294959,0.14871623,0.30013168,0.5143424,0.30399966,0.12836888,0.78339255,0.169701,1.060098,0.16940255,0.2519921,0.5059183,0.20362589,0.4508891,0.2694479,0.191915
2019-01-01 16:00:00+01:00,0.24256055,0.21786922,0.36590734,0.15279211,0.8154678,4.871092,0.38153666,0.143524,0.31784377,0.42872766,0.38076222,0.116738446,0.42256844,0.147301,1.9079297,0.163749,0.19716656,0.5899359,0.17069511,0.7468347,0.72468776,0.117358
2019-01-01 16:15:00+01:00,0.25731522,0.21702233,1.4604113,0.95040464,1.4928194,2.4693987,0.64148444,0.16507222,0.41393355,0.43018556,0.3736148,0.377006,1.0616362,0.11291378,0.7029644,0.091437444,0.17391044,0.5729953,0.16838911,0.73071724,3.2143009,0.10358633
2019-01-01 16:30:00+01:00,0.31494832,0.241596,1.1466987,0.40341723,0.48503345,2.237677,0.6774463,0.15729833,0.40889677,0.5712881,0.44469944,0.397398,0.57302743,0.13566655,0.6027101,0.08446278,0.87086666,0.61916244,0.17446822,0.5207979,0.7347794,0.12756023
2019-01-01 16:45:00+01:00,0.20025322,0.24561867,0.71460265,0.4298319,0.48018435,2.1146116,0.70076764,0.20970589,0.33757767,0.64040756,0.42722777,0.4623092,0.35979757,0.15724733,0.6858939,0.14344,0.15929022,2.3237033,0.18291156,0.37725222,0.7148611,0.22406544
2019-01-01 17:00:00+01:00,0.185356,0.21738122,0.51184386,0.48711035,3.3696558,2.3217373,0.6909736,0.1566179,0.30455923,0.42958266,0.449164,0.35919532,0.38674346,0.13683955,0.661366,0.145349,0.20192578,2.615417,0.18242955,0.39907712,0.6446822,0.21313411
2019-01-01 17:15:00+01:00,0.24079855,0.21831422,0.4454351,0.526231,3.7727845,0.51639247,0.7976637,0.16009845,1.0333439,0.9801236,0.45704156,0.36268267,0.39607412,0.11341289,1.0307289,0.19303578,0.164309,1.8190306,0.18913323,0.3936752,0.83507514,0.18426244
2019-01-01 17:30:00+01:00,0.30378112,0.21769455,1.0219029,0.58243847,2.512855,0.57196844,0.8040367,0.17249155,0.69395244,0.47051856,0.6379381,0.69510597,0.40048322,0.17087156,0.8649541,0.14301577,0.18617944,0.74142635,0.23132877,0.3848368,0.9294943,0.15256833
2019-01-01 17:45:00+01:00,0.85372245,0.23985688,2.4087884,0.5659052,0.85360855,0.37504667,0.74458545,0.20405734,0.43941545,0.50645953,0.5703083,0.5805779,0.69031113,0.15816155,0.485478,0.269607,1.0662158,0.70501935,0.21272567,0.4378241,0.96274465,0.96786034
2019-01-01 18:00:00+01:00,1.6258453,0.2878199,2.135532,0.686734,0.5518354,0.35693845,0.8709703,0.18176222,0.36395678,0.5213589,0.49654734,0.5784238,1.4590333,0.15103278,0.53358054,0.50313234,1.0951816,0.7140523,0.160833,0.340658,0.9130743,0.43061844
2019-01-01 18:15:00+01:00,2.590245,0.31009734,1.2763407,0.96800953,0.56882465,0.40025622,1.054998,0.18348777,0.4974791,0.6384381,0.5186659,0.41269112,2.7377684,0.151045,0.5712479,0.47267467,0.97415066,0.7799517,0.12119011,0.34501287,0.8921151,0.31471
2019-01-01 18:30:00+01:00,0.50342125,0.30785656,0.52246445,0.47818443,2.8624253,0.40539667,1.0331378,0.17585322,0.36009833,0.47465956,0.3572209,0.37773934,1.0008996,0.17062066,0.523326,2.2863057,0.8070312,0.7464208,0.14569911,0.344629,0.8865532,0.32389578
2019-01-01 18:45:00+01:00,0.36218968,0.24262322,0.38146788,0.58367413,1.184751,0.34908244,0.95909446,0.32853678,0.51592654,0.456879,0.48992243,0.37697634,0.48606476,0.12513688,0.5212162,0.7916316,0.32521412,0.70393586,0.25323543,0.3256052,1.0392505,0.6292739
2019-01-01 19:00:00+01:00,0.36069623,0.23220311,0.81328946,0.52881455,0.47131488,2.1267211,1.0396975,0.6724,0.30066532,0.44038567,0.40069446,0.48237345,0.46190622,0.14574389,0.549521,0.18925878,0.25941622,0.658569,0.44239601,0.38188544,0.98881286,0.65385354
2019-01-01 19:15:00+01:00,0.9044392,0.34241146,2.4790115,0.5007577,0.53947335,0.59442747,1.0752345,0.21826188,0.29836577,0.38250577,0.36903378,0.8372227,0.39841,0.6792504,0.90883243,0.47360078,0.261977,0.58533233,0.22510278,0.352142,1.226951,0.51235753
2019-01-01 19:30:00+01:00,1.8559325,0.29852432,0.5791039,0.515262,0.5259408,0.32499477,1.8753982,0.22388044,0.35786244,0.39226323,0.3103171,0.618742,0.66277975,0.11313389,0.77475923,2.0771215,0.51358336,0.54687655,0.22830544,0.38967466,1.3890679,0.389163
2019-01-01 19:45:00+01:00,0.15674467,0.309897,0.641798,0.7163021,0.44606566,2.173622,1.3650239,0.48089013,0.586697,0.3877999,0.45220378,0.43794888,0.4855069,0.12886034,0.7705881,0.426736,0.26642555,0.6718409,0.24223688,0.39369577,0.6870312,0.48798132
2019-01-01 20:00:00+01:00,0.25897577,0.51579547,2.9189022,0.6044361,0.4258079,0.986192,1.0110042,0.2578422,0.42497456,0.4214512,0.40486145,0.47216022,0.43857068,0.111045,0.576707,0.452809,0.26743335,0.576836,0.23292044,0.336078,0.5509358,0.47697756
2019-01-01 20:15:00+01:00,0.25259,0.42861146,1.7727658,0.49746788,1.347692,0.3277732,1.0049974,0.23487945,0.36909845,0.4527039,0.31362823,0.40783843,0.40345955,0.158658,0.5625532,1.4092929,0.26974356,0.601023,0.29230478,0.341689,0.5659339,0.34024566
2019-01-01 20:30:00+01:00,0.25209177,0.38803867,1.6053404,0.52002776,2.7448173,0.43516055,0.9904562,0.21696645,0.53596646,0.208435,0.21316166,0.5072572,0.38204667,0.112017445,0.5851342,2.1465888,0.27309933,0.57763743,0.30319923,0.36205557,0.59573877,0.35283688
2019-01-01 20:45:00+01:00,0.24104978,0.37268445,3.0338748,0.4942671,2.6548254,1.6372272,1.0152194,0.21428266,0.35895744,0.26872057,0.11677667,0.4812778,0.42240256,0.12703344,0.52000844,0.13262166,0.33105457,0.5549989,0.29069412,0.370065,0.564302,0.3072838
2019-01-01 21:00:00+01:00,0.17162077,0.35126176,0.60217875,0.5594484,1.9949293,0.26861554,0.93720186,0.20163922,0.36447522,0.3012839,0.12796812,0.42342657,0.39074823,0.127075,0.5220599,0.17639634,0.2876141,0.49225065,0.2954612,0.3883949,0.50737345,0.31702843
2019-01-01 21:15:00+01:00,0.23740089,0.35096633,0.6103759,0.37668422,0.6091263,0.323451,0.9554652,0.22136334,0.61438257,0.27619055,0.22893289,0.4520772,1.0164253,0.14873156,0.5130436,0.18164144,0.3370209,0.52827376,0.32736856,0.33895665,0.489024,0.24117155
2019-01-01 21:30:00+01:00,0.22730011,0.35016644,0.55517477,0.43095833,0.61996454,0.2628431,0.9785773,0.23231177,0.42277855,0.26067567,0.20536867,0.426862,0.50990146,0.09664589,0.57985264,0.19637766,0.21122755,0.58170867,0.322683,0.33675867,0.57303023,0.24123044
2019-01-01 21:45:00+01:00,0.16448788,0.34981412,0.5423721,0.42163232,0.565036,0.2721481,0.95325965,0.23554412,0.36031556,0.25961635,0.21250911,0.4913028,0.30891356,0.12211889,0.5612991,0.21157822,0.10164878,0.42427,0.2975329,0.39212167,0.48714268,0.2863071
2019-01-01 22:00:00+01:00,0.18793422,0.40996644,0.5855724,0.376934,0.5416518,0.186708,2.1994257,0.175086,0.5114082,0.20878088,0.22022867,0.3380419,0.32149178,0.12711722,0.5011908,0.19207555,0.08821267,0.320713,0.29585344,0.34988767,0.6205381,0.32913023
2019-01-01 22:15:00+01:00,0.16739455,0.30313167,0.572584,0.39416555,0.5864581,0.20523667,0.999037,0.119200446,0.26517478,0.20167156,0.13028744,0.18426122,0.327376,0.098115556,0.7478297,0.17137955,0.066875555,0.80348086,0.3008571,0.39594343,0.74526465,0.28981712
2019-01-01 22:30:00+01:00,0.22440867,0.3231159,0.5198392,0.37740222,0.8430374,0.217133,0.97053176,0.103708334,0.1333129,0.17642534,0.12272711,0.20180088,0.3196082,0.069859445,0.5971638,0.23319189,0.06690333,0.31357235,0.28894478,0.35833833,0.79833144,0.2578499
2019-01-01 22:45:00+01:00,0.13750155,0.44342887,0.6411049,0.35576954,0.9372881,0.20902522,1.9883462,0.09153833,0.32165256,0.17349888,0.19662456,0.17780145,0.22501689,0.101315446,0.5202003,0.28837734,0.066032,0.37383422,0.2746189,0.17506978,0.6612334,0.300586
2019-01-01 23:00:00+01:00,0.11072822,0.4284982,0.5707791,0.39442077,0.32503346,0.19804667,2.492525,0.11097366,0.12722534,0.17017967,0.15596066,0.26099756,0.46769044,0.13090578,0.45329577,0.19404222,0.06637378,0.35832378,0.2850322,0.16348645,0.64881665,0.33567765
2019-01-01 23:15:00+01:00,0.12095067,0.37608021,0.48737434,0.43034956,0.5017186,0.3035489,0.6322707,0.104955,0.112600334,0.19850178,0.20343867,0.24339934,0.92858666,0.079205334,0.461193,0.18477789,0.12017022,0.31145045,0.33988088,0.15476689,0.7519959,0.22314766
2019-01-01 23:30:00+01:00,0.14692011,0.37734178,0.3741922,0.27726766,2.0177329,0.2371669,0.4280701,0.08378089,0.2914699,0.25025523,0.22592677,0.1419769,0.2565301,0.08560067,0.46923956,0.2018301,0.06662922,0.312825,0.3230591,0.14147756,0.7641149,0.203029
2019-01-01 23:45:00+01:00,0.10952078,0.302181,0.33601555,0.19543578,0.37469566,0.23143278,0.5018441,0.12012644,0.13003589,0.28448913,0.13114022,0.12017189,0.25156745,0.10699867,0.5167393,0.15159422,0.06621555,0.31188712,0.28699923,0.14133467,0.67288643,0.23556167
2019-01-02 00:00:00+01:00,0.1615779,0.300814,0.22812723,0.19714989,0.37036523,0.23573567,0.39667323,0.10618356,0.13002889,0.26354155,0.18397833,0.126247,0.19743212,0.12193044,0.48961568,0.14865966,0.066080555,0.34794912,0.2967689,0.14511321,0.607442,0.20229045
